feature_1,feature_2
-1.4153707420504142,-1.594427658794367
-0.42064532276535904,-0.5993750229537729
-0.3427145165267695,0.005243699718183166
-0.8022772692216189,0.046980593764742055
-0.16128571166600914,-0.45006547147924364
0.4040508568145384,0.6228499323474987
1.8861859012105302,-1.0676204293825944
0.17457781283183896,-0.1423794850212935
0.25755039072276437,0.12029563171189886
-0.07444591576616721,0.514438834058749
-1.9187712152990415,0.7116148780888898
-0.026513875449216878,-1.1246420918378692
0.06023020994102644,-1.5341141707356223
2.463242112485286,1.277676821898509
-0.19236096478112252,0.33231401197959165
0.30154734233361247,-0.7484865365565536
-0.03471176970524331,1.551151975522523
-1.168678037619532,0.11567463429285867
1.1428228145150205,1.1792971840638264
0.7519330326867741,0.06751848141010895
0.7910319470430469,2.060747924881987
-0.9093874547947389,1.7553408424432044
1.4027943109360992,-0.2489641484790735
-1.4018510627922809,0.9715709509543554
0.5868570938002703,0.6453759495851475
2.1904556258099785,1.3686315575323487
-0.9905363251306883,-0.9649234605801045
-0.5662977296027719,0.6860514599984393
0.09965136508764122,1.0584244868495878
-0.5034756541161992,-1.7587394864231143
-1.5506634310661327,-1.183258512665775
0.06856297480602733,-2.0392321777601006
-1.0623037137261049,-0.26940683444455776
0.4735924306351816,0.7175422557959623
-0.9194242342338032,1.502357052096028
1.5499344050175394,0.07409478041977519
-0.7832532923362371,1.6286155455712918
-0.3220615162056756,-1.3801014582148914
0.8135172173696698,-1.7033824393551547
-1.2308643164339552,-0.05554769889661878
0.22745993460412942,0.3840654489393073
1.307142754282428,-0.03269474809409311
-1.6074832345612275,-2.0674421000398766
0.1846338585323042,-0.08912003951278841
0.25988279424842353,-1.3044695005048532
0.7818228717773104,0.6696725488300385
-1.236950710878082,0.36659824609684827
-1.3204566130842763,-0.9398797863273552
0.5219415656168976,-0.5138669173366935
0.29698467323318606,-1.0592135218889516
0.25049285034587654,-0.06267909727317188
0.3464482094969757,0.9551423205012383
-0.6800247215784908,-0.9857260463355437
0.23225369716100355,0.5040465155178444
0.29307247329868125,-0.5302576183724408
-0.7143514180263678,-0.7928728322623442
1.8657745111447566,-0.10703035995455783
0.4738329209117875,-1.035242322419374
-1.1913034972026486,-0.553649305347182
0.6565536086338297,-1.1978778925888485
-0.9746816702273214,1.9647251329163893
0.787084603742452,0.03526355197172861
1.158595579007404,-0.6997255079925856
-0.8206823183517105,0.213979910734222
0.9633761292443218,-0.11232804969082982
0.4127809269364983,-0.22096959953322298
0.82206015999449,0.6141667000434252
1.8967929826539474,0.7575077100473051
-0.2453881160028705,-0.5305011476105275
-0.7537361643574896,-0.57581824064468
-0.8895144296255233,-0.275051697151644
-0.8158102849654383,-2.301921164735585
-0.0771017094141042,-1.5151910621985523
0.3411519748166439,1.3668742674445247
0.27669079933001905,1.6449677135012837
0.8271832490360238,-0.24903603955637832
0.01300189187790702,0.5765569630557664
1.4535340771573169,0.3112501545435361
-0.2646568332379561,3.0788808084552377
2.720169166589619,1.1195749114345768
0.6256673477650062,-0.12791759148076653
-0.8571575564162826,-0.9555404406004258
-1.0708924980611123,-1.6064463202575725
0.4824724152431853,0.2034636358672231
-0.2234627853258509,-0.7563507452843033
0.714000494092092,-1.4222537095976742
0.47323762457354485,-0.6465728842425266
-0.07282891265687277,-1.081548003614395
-0.846793718068405,1.6871416350725648
-1.5148472246858646,0.8816397569494505
-0.4465149520670211,-0.007972641316617372
0.8563987943234723,1.4799441388900259
0.21409374413020396,0.0773683076476183
-1.245738778711988,-0.8612842013282637
0.173180925851182,1.5231240772696573
0.3853173797288368,0.5389100436846587
-0.883857436201133,-1.0372461543264564
0.1537251059455279,-0.1903386780836082
0.058208718445999896,-0.8756182533847572
-1.142970297830623,-1.382799730964336
0.3577873603482833,0.9261775475316414
0.5607845263682344,1.9094166404701305
1.083051243175277,-1.3985675738191412
1.053802052034903,0.5629692366905709
-1.377669367957091,-0.6506425691218269
-0.9378250399151228,-0.48712538376469605
0.5150352672086598,-0.5923939242388692
0.5137859509122088,-0.863990769679816
0.5150476863060479,0.04852162794482699
3.852731490654721,-0.8309501164110378
0.570890510693167,0.2704568257798388
1.135565640180599,-0.05023810944913695
0.9540017634932023,-0.23894804686640975
0.651391251305798,-0.9075636620415979
-0.3152692446403456,-0.5767713305683327
0.7589692204932674,0.755391225825756
-0.7728252145375718,0.5009171876243808
-0.23681860674000887,-0.977555244798551
-0.48536354782910346,0.09933230542922587
0.08187413938632256,0.751387123371789
2.3146585666735087,-1.6694052811213718
-1.867265192591748,0.543360192379935
0.6862601903745135,-0.6626237589458467
-1.6127158711896517,0.5705986685931593
-0.47193186578943347,-0.7632591565425169
1.088950596967366,-1.804882100664519
0.06428001909546277,-1.6275424378831627
-1.0777447779293061,0.048084946661381994
-0.7153037092599682,0.25972250172148187
0.6795977489346758,-0.9043166251044086
-0.7303666317171367,0.6385924587773739
0.21645858958197486,-1.6615200622689599
0.045571839903813784,-0.06607979864731657
-0.6516003476058171,-1.2110161997624567
2.1439440893253257,-0.6518361078021592
0.6339190223180112,0.047398671316414016
-2.025142586657607,-0.8604133652839524
0.18645431476942764,-0.38455554422982535
-0.661786464768388,1.0062928092144405
0.852433334796224,-0.5768918695231487
-0.7925207384327007,0.8356921120651418
-0.11473644146689901,-1.129706854657618
0.5049872789804571,0.5298041779152828
0.8657551941701215,1.4415686206579004
-1.2002964070557762,-2.4716445001272893
-0.3345012358409484,-0.7968952554704768
-0.4749453111609562,0.57707212718054
-0.6533292325737119,-0.2030453860429927
1.7654542402810969,0.37114587337130883
0.40498171096095553,-0.6039851867158206
-1.2608839543350452,0.08658978747289992
0.9178619470547761,-0.15567723539207948
2.1221561970126332,1.1677820616598074
1.0324652605511468,0.2544208433012131
-1.5193699659540134,0.3376026620752022
-0.48423407286625136,-0.4118769661224674
1.2669111491866227,-0.48760622407249354
-0.7076694656187807,-0.4325581878196209
0.44381942814622843,0.39445214237829684
0.7746340534293368,-0.42098448082026296
-0.926930471578083,0.2897748568964129
-0.05952535606180008,2.075400798645439
-3.2412673400690726,0.8711247034316923
-1.0243876413342898,-0.32602353216784113
-0.2525681513931603,1.2012139221639448
-1.2477831819648495,-0.4080753730215514
1.6324113039316352,-2.038124535177854
-1.4301413779606327,-1.008086310917404
-0.44004448669698376,-1.8707919210258557
0.13074057728609134,-0.35151348404130867
1.4412732890661155,0.0184183791895517
-1.4358621511794394,1.6764373122752827
1.1631637521549596,0.32692737376416264
0.010233061019587049,-0.21910052880886424
-0.9815086510479509,0.8294055811834892
0.46210347426327075,-2.211135309007885
0.19905969557347003,0.23561455810856594
-0.6002168771587947,0.7708651938869668
0.06980208499001891,-1.4785862457798415
-0.3853135968617602,1.143754043206929
0.11351734525124804,0.3384964074944141
0.6621306745210467,-0.4152879139008013
1.586016816145352,0.6327818661062848
-1.237815498826849,2.270692857804396
2.1330333746562666,0.18186625505849516
-1.9520877995225019,0.24822058630033608
-0.15178509503558332,-0.4593608995402441
0.5883172064845765,-0.8498443694647918
0.28099186773503265,0.8303358165442456
-0.6226995198205938,-0.8560838259088672
-0.20812225035727522,0.07156623721939247
-0.4930009346588328,-0.4776574467651167
-0.5893647569442115,0.47897982574639186
0.8496020970210246,0.3336621052869483
0.35701548596504734,1.0375399442578992
-0.6929095952606542,-0.510016398854747
0.8995998754332507,-0.26987493529337125
0.30729952087660933,-0.9787637157823074
0.8128621188389601,-0.4442932600761116
0.6296288419236122,0.3773004930448522
